Year	Hour	DoY	NEE	LE	H	Ustar	qc_co2_flux	qc_h2o_flux	Net	Tair	rH	Rg	Tsoil	VPD
2021	19.0	68	0.75398477697	18.135085547	-9999	0.504779	0.0	0.0	-9.15717	11.344000000000051	-9999	-1.42135	8.360000000000014	0.29563799999999996
2021	19.5	68	0.4904514903	24.670632204	-9999	0.550076	0.0	0.0	-8.35142	10.036000000000001	-9999	-1.65138	8.45700000000005	0.181905
2021	20.0	68	0.4618248408	21.804075378	-9999	0.552485	0.0	0.0	-8.51475	10.290999999999997	-9999	-2.02002	8.57000000000005	0.20090799999999998
2021	20.5	68	0.6496707676	25.17720856	-9999	0.588134	0.0	0.0	-7.74767	11.510000000000048	-9999	-2.12114	8.830000000000041	0.301195
2021	21.0	68	0.5549130242400001	20.71367538	-9999	0.574237	0.0	0.0	-7.83909	11.509000000000015	-9999	-2.78965	8.900000000000034	0.278951
2021	21.5	68	0.5758758434000001	21.27405487	-9999	0.539716	0.0	0.0	-6.50156	10.604000000000042	-9999	-1.89017	8.992999999999995	0.19235400000000002
2021	22.0	68	0.6078531775	11.51192087	-9999	0.520072	0.0	1.0	-4.7622	11.285000000000025	-9999	-1.29124	9.090000000000032	0.234807
2021	22.5	68	0.4125580144	4.668610719999999	-9999	0.555279	0.0	1.0	-3.33476	11.559000000000026	-9999	-2.17554	9.107000000000028	0.222862
2021	23.0	68	1.3926230188000002	19.29730669	-9999	0.812554	1.0	1.0	-2.44133	11.640000000000043	-9999	-1.20235	9.100000000000023	0.21066100000000001
2021	23.5	68	1.03462248237	22.88477503	-9999	0.470531	0.0	1.0	-4.04634	10.944000000000017	-9999	-1.64252	8.94300000000004	0.198819
2021	0.0	69	0.39989652328	5.0707792000000005	-9999	0.362734	0.0	1.0	-6.3264	10.614000000000033	-9999	-1.45339	8.273000000000025	0.24431999999999998
2021	0.5	69	0.293001652	2.9054104679	-9999	0.280738	1.0	1.0	-9.43216	11.189000000000021	-9999	-1.48517	8.052999999999997	0.290979
2021	1.0	69	0.290229441	1.9741759	-9999	0.327135	0.0	0.0	-11.7192	8.70700000000005	-9999	-1.67943	7.826999999999998	0.114162
2021	1.5	69	0.3032864327	3.5707352111	-9999	0.292891	0.0	1.0	-13.748	8.689000000000021	-9999	-1.62284	7.770000000000039	0.113401
2021	2.0	69	0.5481038554	20.19487423	-9999	0.276313	0.0	1.0	-21.6383	8.438000000000045	-9999	-2.20075	7.576999999999998	0.154355
2021	2.5	69	0.49014762500000003	1.841374711	-9999	0.180143	0.0	0.0	-19.4699	8.113	-9999	-1.44292	7.220000000000027	0.135024
2021	3.0	69	0.552306176	2.960727492	-9999	0.231898	0.0	0.0	-21.7136	8.034000000000049	-9999	-1.43391	7.133000000000038	0.13887200000000002
2021	3.5	69	0.6860926982	4.087131097	-9999	0.20778	1.0	1.0	-17.1975	7.8870000000000005	-9999	-1.04974	7.003000000000043	0.124959
2021	4.0	69	0.5883149965000001	-0.99869607	-9999	0.212394	1.0	2.0	-14.2102	7.899000000000001	-9999	-0.735069	7.023000000000025	0.11507200000000001
2021	4.5	69	0.712680854	2.032631152	-9999	0.171478	1.0	1.0	-13.8264	7.812000000000012	-9999	-0.58563	6.963000000000022	0.116912
2021	5.0	69	0.366661479	-0.31797237700000003	-9999	0.134353	0.0	2.0	-12.7751	7.663000000000011	-9999	-0.626262	6.900000000000034	0.104452
2021	5.5	69	-9999	-9999	-9999	0.143861	2.0	2.0	-12.1057	7.675000000000011	-9999	-0.396389	6.8870000000000005	0.100738
2021	6.0	69	0.46971651379999996	0.21343478300000002	-9999	0.141792	0.0	1.0	-12.4667	9.383000000000038	-9999	-0.641862	6.826999999999998	0.232017
2021	6.5	69	0.537513582	-0.48880144353899996	-9999	0.134385	0.0	1.0	-10.8273	9.383000000000038	-9999	-1.35721	6.7000000000000455	0.22764500000000001
2021	7.0	69	0.653676136	1.479491866	-9999	0.162416	1.0	1.0	-9.21137	9.273000000000025	-9999	-0.75596	6.617000000000019	0.22709800000000002
2021	7.5	69	0.312022974	1.6747000600000002	-9999	0.161018	1.0	2.0	-4.47617	7.453000000000031	-9999	6.03631	6.633000000000038	0.08603910000000001
2021	8.0	69	0.7932156560000001	9.119936248	-9999	0.215751	1.0	1.0	16.4595	7.641999999999996	-9999	27.5401	6.897000000000048	0.108204
2021	8.5	69	0.285980962	16.094948361	-9999	0.212424	0.0	0.0	29.7958	7.907000000000039	-9999	41.3834	7.173000000000002	0.130472
2021	9.0	69	0.141237762	9.86010126	-9999	0.280065	1.0	0.0	26.2877	9.761000000000024	-9999	37.2518	7.477000000000032	0.232386
2021	9.5	69	0.261244331	5.553837880000001	-9999	0.298731	0.0	0.0	22.6583	9.754000000000019	-9999	32.115	7.5400000000000205	0.196147
2021	10.0	69	0.472788802	0.28835226999999997	-9999	0.313676	0.0	2.0	45.8009	10.335000000000036	-9999	56.629	7.7830000000000155	0.22209
2021	10.5	69	0.324425949	0.80943204	-9999	0.332849	0.0	2.0	38.7436	10.689000000000021	-9999	46.4366	8.177000000000021	0.224056
2021	11.0	69	0.32729853000000003	5.38308664	-9999	0.326964	0.0	1.0	58.1248	11.156000000000006	-9999	67.013	8.533000000000015	0.204192
2021	11.5	69	0.43303308	2.8530336700000003	-9999	0.318328	1.0	2.0	66.4998	12.18300000000005	-9999	77.7102	9.217000000000041	0.23140799999999997
2021	12.0	69	0.364289105	3.2768921599999996	-9999	0.382122	0.0	1.0	43.5144	12.463999999999999	-9999	52.1345	9.742999999999995	0.229853
2021	12.5	69	-0.083472177	21.26211883	-9999	0.473648	1.0	0.0	65.1249	12.881000000000029	-9999	77.1584	10.230000000000018	0.21130000000000002
2021	13.0	69	-0.106303497	45.91496786	-9999	0.55564	1.0	0.0	85.455	12.672000000000025	-9999	105.826	10.893000000000029	0.200422
2021	13.5	69	-9999	-9999	-9999	0.495439	2.0	0.0	182.56	13.27600000000001	-9999	233.886	11.453000000000031	0.257631
2021	14.0	69	-0.2782274321	-9999	-9999	0.518908	0.0	0.0	171.266	13.677000000000021	-9999	213.333	12.013000000000034	0.321516
2021	14.5	69	-9999	-9999	-9999	0.575338	2.0	0.0	167.465	13.994000000000028	-9999	203.295	12.173000000000002	0.399553
2021	15.0	69	-9999	-9999	-9999	6.3024	2.0	2.0	58.5414	13.509000000000015	-9999	66.0412	11.613	0.34514
2021	15.5	69	-9999	51.195449579999995	-9999	0.718643	1.0	0.0	92.5721	14.098000000000013	-9999	122.753	11.160000000000025	0.358
2021	16.0	69	-0.30286531240000003	-9999	-9999	0.699019	1.0	0.0	182.993	12.992999999999995	-9999	257.067	11.477000000000032	0.35252
2021	16.5	69	1.1419237979999999	-9999	-9999	0.658977	1.0	0.0	80.3511	12.925000000000011	-9999	116.859	11.347000000000037	0.409234
2021	17.0	69	-9999	46.6222727883	-9999	0.709206	1.0	0.0	60.7452	13.132000000000005	-9999	95.594	10.227000000000032	0.40126
2021	17.5	69	0.37692995355000003	47.08565757	-9999	0.572747	1.0	0.0	6.37241	11.215000000000032	-9999	63.2464	9.887	0.29591300000000004
2021	18.0	69	-9999	-9999	-9999	0.625239	2.0	0.0	0.867029	12.548000000000002	-9999	18.4544	9.480000000000018	0.407988
2021	18.5	69	0.5952288849999999	12.54562362	-9999	0.595384	1.0	2.0	-25.4643	12.396000000000015	-9999	8.32033	9.060000000000002	0.437576
2021	19.0	69	0.253586761	-9999	-9999	0.734178	1.0	1.0	-52.2172	11.41500000000002	-9999	-1.78273	8.477000000000032	0.427497
2021	19.5	69	0.6295152574	59.718865195	-9999	0.592894	1.0	0.0	-24.537	11.290999999999997	-9999	-1.73398	8.137	0.42411
2021	20.0	69	-9999	67.46770156999999	-9999	0.736255	0.0	0.0	-19.1178	11.165999999999997	-9999	-2.49613	8.100000000000023	0.397659
2021	20.5	69	0.5373689064	68.45775673220001	-9999	0.76353	0.0	0.0	-15.5733	11.321000000000026	-9999	-3.23272	8.120000000000005	0.412056
2021	21.0	69	0.4018605107	44.410297345000004	-9999	0.690147	0.0	0.0	-16.8227	11.159000000000049	-9999	-2.96594	8.003000000000043	0.404719
2021	21.5	69	0.3999884028	41.624349993	-9999	0.691767	0.0	0.0	-14.4523	9.29200000000003	-9999	-3.02254	7.813000000000045	0.255905
2021	22.0	69	0.30741456920000004	26.84571535	-9999	0.664736	0.0	0.0	-9.88654	10.709000000000003	-9999	-3.65873	7.833000000000027	0.341455
2021	22.5	69	-9999	30.756747960000002	-9999	0.673944	0.0	1.0	-8.28686	11.105999999999995	-9999	-1.83568	7.7000000000000455	0.31362599999999996
2021	23.0	69	-9999	10.521903382000001	-9999	1.11456	1.0	2.0	-7.90949	11.100000000000023	-9999	-1.53203	7.7000000000000455	0.296233
2021	23.5	69	-9999	-9999	-9999	1.08775	2.0	2.0	-8.45544	11.480000000000018	-9999	-1.45388	7.747000000000014	0.36626400000000003
2021	0.0	70	-9999	6.95406858	-9999	0.689785	0.0	1.0	-7.49903	11.684000000000026	-9999	-1.5685	7.853000000000009	0.365923
2021	0.5	70	-9999	-9999	-9999	1.13828	2.0	1.0	-5.51019	11.524000000000001	-9999	-1.15758	8.003000000000043	0.29402999999999996
2021	1.0	70	-1.05882815774	-9999	-9999	1.05037	1.0	1.0	-5.23949	11.58200000000005	-9999	-0.745137	8.133000000000038	0.276931
2021	1.5	70	1.3407228377	3.12846597	-9999	0.709521	1.0	0.0	-6.52693	12.246000000000038	-9999	-0.565737	8.333000000000027	0.315816
2021	2.0	70	0.47887935	9.51818285	-9999	0.647116	0.0	1.0	-8.77969	12.278999999999996	-9999	-0.895656	8.497000000000014	0.331529
2021	2.5	70	0.321524682	-31.86246554	-9999	0.642974	0.0	2.0	-12.2646	11.852000000000032	-9999	-1.36328	8.379999999999995	0.371128
2021	3.0	70	0.6707233014	23.6061638	-9999	0.742153	0.0	1.0	-18.0183	10.583000000000027	-9999	-1.58896	7.580000000000041	0.383375
2021	3.5	70	0.5991316599000001	55.62859465	-9999	0.665202	0.0	0.0	-22.9607	9.759000000000015	-9999	-2.13803	6.8799999999999955	0.373701
2021	4.0	70	0.3493730585	39.669758699999996	-9999	0.494748	0.0	0.0	-24.2773	7.05800000000005	-9999	-2.57204	6.353000000000009	0.199492
2021	4.5	70	0.379206594	36.848527348	-9999	0.392921	0.0	1.0	-29.4569	7.036000000000001	-9999	-1.19948	6.1930000000000405	0.193986
2021	5.0	70	0.298407008	25.65662052	-9999	0.388799	0.0	0.0	-26.5942	6.963000000000022	-9999	-1.13464	6.073000000000036	0.214225
2021	5.5	70	0.1527963004	7.94547042	-9999	0.345285	1.0	2.0	-39.6724	6.810000000000002	-9999	-1.62381	5.8700000000000045	0.23226
2021	6.0	70	0.3190789294	26.87042795	-9999	0.335744	0.0	0.0	-19.068	6.532000000000039	-9999	-1.12301	5.643000000000029	0.235209
2021	6.5	70	0.352636045	12.07743028	-9999	0.219312	1.0	1.0	-26.5116	7.439000000000021	-9999	-3.05187	5.397000000000048	0.268883
2021	7.0	70	0.4180098434	13.44806255	-9999	0.344241	0.0	0.0	-31.3838	8.113	-9999	-3.16921	4.970000000000027	0.332398
2021	7.5	70	-9999	-6.78626298	-9999	0.329501	0.0	2.0	-13.8466	7.3700000000000045	-9999	6.68178	4.2970000000000255	0.287472
2021	8.0	70	0.2436590604	8.90910469	-9999	1.86499	1.0	1.0	-4.64593	7.588000000000022	-9999	27.2197	4.0	0.315272
2021	8.5	70	0.250134211	26.70270109	-9999	0.388519	1.0	0.0	27.3065	7.6299999999999955	-9999	63.5345	4.110000000000014	0.332954
2021	9.0	70	-9999	-9999	-9999	0.322493	2.0	1.0	50.7164	8.359000000000037	-9999	96.657	4.826999999999998	0.339329
2021	9.5	70	0.8978376140000001	50.120522816	-9999	0.407594	1.0	0.0	77.1493	5.989000000000033	-9999	156.883	5.640000000000043	0.181013
2021	10.0	70	-9999	-9999	-9999	0.433574	2.0	0.0	215.411	9.771000000000015	-9999	279.782	7.210000000000036	0.438114
2021	10.5	70	0.06593524390000001	-9999	-9999	0.437426	0.0	0.0	239.883	6.534000000000049	-9999	355.012	6.437000000000012	0.21835400000000002
2021	11.0	70	0.498493185	-9999	-9999	0.530472	1.0	0.0	246.597	7.233000000000004	-9999	355.183	7.037000000000035	0.266304
2021	11.5	70	0.23739893239999998	-9999	-9999	0.564504	1.0	0.0	307.066	7.859000000000037	-9999	432.981	7.393000000000029	0.336565
2021	12.0	70	-0.868754899	-9999	-9999	0.476012	1.0	0.0	91.3263	8.098000000000013	-9999	143.043	6.927000000000021	0.361253
2021	12.5	70	-9999	-9999	-9999	0.418468	2.0	0.0	68.0674	5.924000000000035	-9999	118.171	5.837000000000046	0.210233
2021	13.0	70	-9999	-9999	-9999	0.42932	0.0	0.0	292.551	7.524000000000001	-9999	387.218	6.813000000000045	0.305842
2021	13.5	70	-0.604141799	-9999	-9999	0.549746	1.0	0.0	225.864	7.05800000000005	-9999	325.584	6.907000000000039	0.30197500000000005
2021	14.0	70	-0.2620976267	-9999	-9999	0.53129	0.0	0.0	196.777	9.049000000000035	-9999	256.322	7.563000000000045	0.430902
2021	14.5	70	-0.1955457396	-9999	-9999	0.557607	0.0	0.0	236.705	8.825000000000045	-9999	313.817	7.460000000000036	0.410374
2021	15.0	70	-0.168550272	-9999	-9999	0.444057	1.0	0.0	153.475	6.0090000000000146	-9999	235.067	6.3799999999999955	0.26512
2021	15.5	70	0.335596434	-9999	-9999	0.461291	1.0	0.0	215.22	6.736000000000047	-9999	343.707	6.467000000000041	0.289213
2021	16.0	70	0.30436266440000004	-9999	-9999	0.467594	1.0	0.0	203.565	8.020000000000039	-9999	335.692	7.560000000000002	0.364192
2021	16.5	70	-9999	-9999	-9999	0.505903	2.0	0.0	145.604	8.664000000000044	-9999	261.301	8.007000000000005	0.459507
2021	17.0	70	0.1314195755	-9999	-9999	0.484996	1.0	0.0	133.908	8.658000000000015	-9999	225.041	7.473000000000013	0.460553
2021	17.5	70	0.20263830600000002	-9999	-9999	0.518427	1.0	0.0	7.97168	8.218000000000018	-9999	110.662	7.187000000000012	0.44724400000000003
2021	18.0	70	0.2141988853	58.45159571351	-9999	0.428686	0.0	0.0	-54.0594	7.0680000000000405	-9999	35.751	6.1129999999999995	0.365117
2021	18.5	70	0.277629754	32.913800269999996	-9999	0.433165	0.0	0.0	-69.3679	6.234000000000037	-9999	8.69584	5.18300000000005	0.293925
2021	19.0	70	0.34113441899999997	20.2404357238	-9999	0.382676	0.0	0.0	-68.0839	6.045000000000016	-9999	-2.11164	4.802999999999997	0.281065
2021	19.5	70	0.175744138	22.935197249999998	-9999	0.399573	1.0	0.0	-58.9528	5.730000000000018	-9999	-2.95512	4.600000000000023	0.271834
2021	20.0	70	0.3969335236	18.95520717	-9999	0.433621	0.0	1.0	-68.7432	5.184000000000026	-9999	-3.47723	4.2070000000000505	0.211642
2021	20.5	70	0.4809127388	6.93660233	-9999	0.46645	0.0	1.0	-35.2107	9.004000000000019	-9999	-2.15232	4.0400000000000205	0.44060000000000005
2021	21.0	70	0.367383214	11.327264490000001	-9999	0.445061	0.0	0.0	-31.3234	8.343000000000018	-9999	-2.76003	4.052999999999997	0.374302
2021	21.5	70	0.2654535906	10.37180691388	-9999	0.451482	0.0	0.0	-41.0958	4.751000000000033	-9999	-2.40805	3.997000000000014	0.142965
2021	22.0	70	0.3745859679	12.68763011	-9999	0.494297	0.0	0.0	-20.4394	8.55800000000005	-9999	-1.55765	3.9430000000000405	0.392519
2021	22.5	70	0.244891797	5.4324799200000005	-9999	0.422894	0.0	0.0	-13.7811	8.495000000000005	-9999	-1.96164	4.0	0.37638900000000003
2021	23.0	70	0.273992359	6.87966502	-9999	0.42087	0.0	1.0	-15.6009	7.492000000000019	-9999	-1.46835	3.930000000000007	0.305913
2021	23.5	70	0.2652367994	5.552812631	-9999	0.406501	0.0	0.0	-15.8685	7.04400000000004	-9999	-1.40749	3.8100000000000023	0.277012
2021	0.0	71	0.499941537	4.9138244140000005	-9999	0.33426	1.0	1.0	-12.3439	6.910000000000025	-9999	-1.25042	3.8799999999999955	0.262164
2021	0.5	71	-9999	-9999	-9999	0.309785	2.0	2.0	-26.7076	6.628000000000043	-9999	-2.11089	3.7730000000000246	0.24899000000000002
2021	1.0	71	0.18494153800000002	-0.72364255	-9999	0.148901	0.0	2.0	-8.59351	6.682000000000016	-9999	-0.892748	3.8430000000000177	0.229493
2021	1.5	71	0.5631000060000001	-0.45191507	-9999	0.204663	1.0	0.0	-14.498	4.177000000000021	-9999	-1.04354	3.900000000000034	0.0635786
2021	2.0	71	0.7355378739999999	-2.5049235999999997	-9999	0.329874	1.0	1.0	-22.1873	8.534000000000049	-9999	-1.4824	3.9500000000000455	0.324321
2021	2.5	71	-9999	24.208469803	-9999	1.28145	1.0	1.0	-7.46639	7.189000000000021	-9999	-1.08164	4.223000000000013	0.221631
2021	3.0	71	0.2483127059	-2.9996826220000004	-9999	0.292902	1.0	2.0	-10.712	10.038000000000011	-9999	-1.27222	4.220000000000027	0.441404
2021	3.5	71	-9999	-9999	-9999	0.663972	1.0	2.0	-7.9476	8.730999999999995	-9999	-1.81862	3.9530000000000314	0.376869
2021	4.0	71	-9999	-9999	-9999	0.217799	2.0	0.0	-24.2274	6.3180000000000405	-9999	-1.67472	2.826999999999998	0.274727
2021	4.5	71	0.5518950717	5.3248055370000005	-9999	0.383724	0.0	1.0	-36.4375	7.0610000000000355	-9999	-1.82525	2.897000000000048	0.313756
2021	5.0	71	0.2608064733	-2.6802488959999997	-9999	0.379614	0.0	0.0	-64.8074	3.05600000000004	-9999	-3.25149	2.6170000000000186	0.0756433
2021	5.5	71	0.18235132082	2.80621903	-9999	0.36346	1.0	0.0	-21.1167	7.2000000000000455	-9999	-1.23186	2.7730000000000246	0.304254
2021	6.0	71	0.2192893666	2.113201875	-9999	0.395041	0.0	1.0	-37.9652	3.8350000000000364	-9999	-2.62493	2.937000000000012	0.11093800000000001
2021	6.5	71	0.2891506341	0.171481429	-9999	0.287315	1.0	2.0	-35.0393	6.864000000000033	-9999	-2.45863	2.883000000000038	0.297119
2021	7.0	71	-9999	-9999	-9999	0.302248	2.0	1.0	-20.5586	6.992000000000019	-9999	1.42771	2.833000000000027	0.288799
2021	7.5	71	0.236178812	8.72262417	-9999	0.323839	1.0	1.0	-29.5992	7.424000000000035	-9999	18.1948	3.0500000000000114	0.331241
2021	8.0	71	0.16297274620000002	-1.6757977483000002	-9999	0.284703	0.0	2.0	-15.3943	3.747000000000014	-9999	52.7185	2.973000000000013	0.106516
2021	8.5	71	0.23867798699999998	13.6539747	-9999	0.307167	0.0	0.0	47.7676	4.478000000000009	-9999	124.13	3.7970000000000255	0.129301
2021	9.0	71	-0.22984174000000002	32.59553742	-9999	0.385213	1.0	0.0	116.25	5.403999999999996	-9999	189.654	4.7070000000000505	0.170974
2021	9.5	71	-0.1359963623	-9999	-9999	0.462261	0.0	0.0	128.499	6.036000000000001	-9999	217.863	5.310000000000002	0.22696100000000002
2021	10.0	71	-0.1539586896	-9999	-9999	0.47355	1.0	0.0	164.448	6.367000000000019	-9999	239.061	5.770000000000039	0.250337
2021	10.5	71	-0.35458443749999996	65.37635127	-9999	0.527512	0.0	0.0	122.635	6.378000000000043	-9999	172.24	5.760000000000048	0.26358499999999996
2021	11.0	71	-0.8203503764	-9999	-9999	0.474828	1.0	0.0	222.662	5.659000000000049	-9999	303.858	5.717000000000041	0.193409
2021	11.5	71	-0.5270287539999999	-9999	-9999	0.399906	0.0	0.0	336.084	6.7070000000000505	-9999	422.585	6.90300000000002	0.215529
2021	12.0	71	-1.015683256	63.81901833	-9999	0.489139	1.0	0.0	91.1757	9.259000000000015	-9999	120.06	6.873000000000047	0.375999
2021	12.5	71	0.537130303	52.112486687	-9999	0.424574	1.0	0.0	244.964	8.273000000000025	-9999	319.093	5.823000000000036	0.301916
2021	13.0	71	-9999	32.8497451	-9999	0.86741	1.0	2.0	376.901	7.584000000000003	-9999	487.998	7.107000000000028	0.210674
2021	13.5	71	-9999	-9999	-9999	1.13608	1.0	1.0	350.143	8.254999999999995	-9999	437.896	8.047000000000025	0.26100999999999996
2021	14.0	71	-0.155339423	-9999	-9999	0.467447	0.0	0.0	319.54	8.503000000000043	-9999	395.253	8.79000000000002	0.27787799999999996
2021	14.5	71	0.1221186536	-9999	-9999	0.478333	1.0	0.0	200.876	9.635000000000048	-9999	253.004	8.733000000000004	0.375173
2021	15.0	71	-0.538373605598	-9999	-9999	0.528424	0.0	0.0	217.071	8.148000000000025	-9999	276.768	8.367000000000019	0.280329
2021	15.5	71	-0.24274658600000001	-9999	-9999	0.516036	0.0	0.0	106.119	8.209000000000003	-9999	153.425	8.057000000000016	0.269432
2021	16.0	71	0.322469513	46.65595388	-9999	0.505087	1.0	0.0	65.506	9.850999999999999	-9999	95.2564	7.573000000000036	0.382841
2021	16.5	71	0.931476007	32.888316612	-9999	0.552579	1.0	1.0	21.3494	9.873000000000047	-9999	40.2216	7.100000000000023	0.394121
2021	17.0	71	0.36258469	0.62595812	-9999	0.491768	1.0	2.0	15.4627	9.491000000000042	51.3046	31.4076	6.160000000000025	0.341981
2021	17.5	71	0.3756612431	28.703364264	-9999	0.488103	1.0	0.0	39.0234	9.184000000000026	-9999	64.5678	6.170000000000016	0.321375
2021	18.0	71	0.235691984	10.52950843	-9999	0.394127	0.0	0.0	5.24372	9.038000000000011	-9999	19.395	6.073000000000036	0.29730599999999996
2021	18.5	71	0.32887123949999997	8.3894285395	-9999	0.371327	0.0	0.0	-10.949	6.617999999999995	-9999	3.63752	6.0	0.132238
2021	19.0	71	0.42226800000000003	19.28798119	-9999	0.447691	0.0	0.0	-19.7033	6.668000000000006	-9999	-0.87637	5.8870000000000005	0.158154
2021	19.5	71	0.3109314519	-1.642957244	-9999	0.511998	0.0	2.0	-12.9874	9.085000000000036	-9999	-2.11863	5.6930000000000405	0.332851
2021	20.0	71	0.4342045279	14.58885712	-9999	0.661586	0.0	0.0	-11.4445	9.160000000000025	-9999	-1.5699	5.420000000000016	0.340046
2021	20.5	71	0.3638772345	18.381253769999997	-9999	0.564198	0.0	0.0	-22.1713	9.08200000000005	-9999	-1.66227	5.097000000000037	0.362327
2021	21.0	71	0.46623072800000004	30.499067020000002	-9999	0.525615	1.0	1.0	-31.9651	8.765000000000043	-9999	-2.81429	4.717000000000041	0.426641
2021	21.5	71	0.377754506	14.08289853	-9999	0.563463	0.0	0.0	-41.2302	8.143000000000029	-9999	-2.91662	4.203000000000031	0.36635
2021	22.0	71	0.5881578109	18.96177166	-9999	0.506997	0.0	0.0	-24.12	7.992000000000019	-9999	-2.29128	4.0	0.36110899999999996
2021	22.5	71	0.24375733689999998	8.430048806	-9999	0.357115	0.0	0.0	-16.0558	7.715000000000032	-9999	-1.63097	3.913000000000011	0.341834
2021	23.0	71	0.1952568774	2.901326956	-9999	0.353012	0.0	0.0	-53.2158	4.040999999999997	-9999	-3.07197	3.663000000000011	0.113286
2021	23.5	71	0.2512835323	7.02507761	-9999	0.425357	0.0	0.0	-13.3263	7.5470000000000255	-9999	-1.30241	3.673000000000002	0.31275400000000003
2021	0.0	72	0.30195098127000003	-4.75315503	-9999	0.409613	0.0	0.0	-14.5228	7.91900000000004	-9999	-1.37175	3.890000000000043	0.316897
2021	0.5	72	0.3181254899	13.32592373	-9999	0.412476	0.0	0.0	-47.3452	4.474000000000046	-9999	-2.28609	3.826999999999998	0.13438
2021	1.0	72	0.1990980936	9.1073294	-9999	0.354751	0.0	0.0	-49.2707	4.430000000000007	-9999	-1.87845	3.480000000000018	0.151417
2021	1.5	72	0.325886948	-1.64398395	-9999	0.291637	0.0	1.0	-36.2868	8.297000000000025	-9999	-2.50812	3.492999999999995	0.366113
2021	2.0	72	0.407293786	1.91974729	-9999	0.330962	0.0	0.0	-22.1741	8.619000000000028	-9999	-1.10951	3.640000000000043	0.371756
2021	2.5	72	0.258643558	-0.544104642	-9999	0.425308	1.0	2.0	-14.5053	8.705000000000041	-9999	-0.989657	3.7800000000000296	0.379697
2021	3.0	72	0.30761253099999997	10.568720005	-9999	0.496429	0.0	0.0	-26.5086	8.489000000000033	-9999	-1.75747	3.90300000000002	0.371233
2021	3.5	72	0.1452006548	6.496993262	-9999	0.431883	1.0	1.0	-10.5743	8.301000000000045	-9999	-1.30678	3.8000000000000114	0.362202
2021	4.0	72	0.1934743995	6.00513423	-9999	0.372138	0.0	1.0	-33.8406	8.067000000000007	-9999	-2.50658	3.597000000000037	0.360486
2021	4.5	72	-9999	-9999	-9999	0.302221	2.0	2.0	-44.9347	8.087000000000046	-9999	-2.71662	3.2100000000000364	0.38006599999999996
2021	5.0	72	0.2058214315	6.165231331999999	-9999	0.432635	1.0	1.0	-15.5141	7.860000000000014	-9999	-1.47917	3.177000000000021	0.36658999999999997
2021	5.5	72	0.1761633942	2.4276404	-9999	0.270008	0.0	0.0	-57.1778	3.105000000000018	-9999	-3.55484	2.847000000000037	0.102125
2021	6.0	72	-9999	-9999	-9999	0.142383	2.0	2.0	-60.9374	2.6790000000000305	-9999	-3.11988	2.2830000000000155	0.0860358
2021	6.5	72	-9999	-9999	-9999	0.199233	2.0	1.0	-55.5991	2.8640000000000327	-9999	-2.12955	2.157000000000039	0.0952301
2021	7.0	72	0.19818728996	0.6790612	-9999	0.24829	0.0	2.0	-58.879	2.9920000000000186	-9999	-0.0282155	2.1030000000000086	0.112415
2021	7.5	72	0.1935468829	11.75050206831	-9999	0.276014	0.0	0.0	-4.6615	3.490000000000009	-9999	9.47996	2.4330000000000496	0.138982
2021	8.0	72	0.207095118	4.43725116	-9999	0.210285	1.0	1.0	-11.9016	5.523000000000025	-9999	24.7304	2.2930000000000064	0.263111
2021	8.5	72	-9999	-9999	-9999	0.191818	2.0	1.0	41.1439	5.748000000000047	-9999	96.2131	2.313000000000045	0.256635
2021	9.0	72	-9999	-9999	-9999	0.24726	2.0	0.0	66.7028	3.3870000000000005	-9999	129.316	3.2000000000000455	0.116523
2021	9.5	72	-0.22786689599999999	24.47778864	-9999	0.29957	1.0	0.0	71.2698	6.91900000000004	-9999	122.785	3.8629999999999995	0.312249
2021	10.0	72	0.06248259	-9999	-9999	0.279672	0.0	0.0	207.026	5.079000000000008	-9999	294.003	4.910000000000025	0.186421
2021	10.5	72	0.092768818	-9999	-9999	0.296912	0.0	0.0	185.834	6.15500000000003	-9999	270.493	5.78000000000003	0.260515
2021	11.0	72	-0.365241596	-9999	-9999	0.400488	1.0	0.0	172.739	6.305000000000007	-9999	260.904	5.427000000000021	0.33984800000000004
2021	11.5	72	-0.25437370779999996	-9999	-9999	0.436022	1.0	0.0	364.784	6.823000000000036	-9999	474.019	6.293000000000006	0.329185
2021	12.0	72	-9999	-9999	-9999	0.543752	2.0	0.0	313.993	7.5400000000000205	-9999	390.068	6.853000000000009	0.367781
2021	12.5	72	0.318728652	-9999	-9999	0.566775	1.0	0.0	154.241	7.182000000000016	-9999	190.225	5.766999999999996	0.313185
2021	13.0	72	-9999	-9999	-9999	0.323014	2.0	0.0	230.381	4.444000000000017	-9999	305.939	5.16700000000003	0.129956
2021	13.5	72	-9999	-9999	-9999	0.423393	2.0	0.0	292.787	8.422000000000025	-9999	374.969	6.147000000000048	0.366076
2021	14.0	72	0.12779936960000002	-9999	-9999	0.249478	1.0	0.0	225.676	9.006000000000029	-9999	284.868	6.640000000000043	0.388155
2021	14.5	72	-0.17998298699999998	-9999	-9999	0.426607	0.0	0.0	376.14	9.644000000000005	-9999	478.061	7.470000000000027	0.40159500000000004
2021	15.0	72	0.47947365979999995	-9999	-9999	0.539584	1.0	0.0	161.774	9.715000000000032	-9999	208.714	7.657000000000039	0.468689
